Make,Colour,Odometer,Doors,Price
Nissan,Silver,145306.0,4.0,"$7,500"
Honda,Silver,128428.0,4.0,"$8,700"
Toyota,Black,103418.0,3.0,"$9,000"
Toyota,White,58793.0,5.0,"$11,800"
Toyota,Green,9966.0,4.0,"$13,300"
Nissan,Blue,56638.0,4.0,"$6,500"
Honda,Silver,100634.0,4.0,"$13,300"
Nissan,White,163425.0,5.0,"$2,500"
Honda,White,44497.0,4.0,"$14,500"
Honda,White,44840.0,4.0,"$11,000"
Toyota,Black,126602.0,3.0,"$5,100"
Honda,White,97058.0,4.0,"$5,200"
Honda,Red,63134.0,4.0,"$11,600"
Nissan,Red,22792.0,4.0,"$12,000"
,Silver,64175.0,4.0,"$28,900"
BMW,Black,74404.0,4.0,"$33,900"
Nissan,Silver,119012.0,4.0,"$5,400"
Toyota,Red,104359.0,4.0,"$11,500"
Nissan,Blue,114736.0,5.0,"$7,500"
Toyota,Black,61496.0,3.0,"$9,100"
Honda,White,24674.0,4.0,"$17,900"
Toyota,Black,33319.0,4.0,"$11,200"
Nissan,Black,71769.0,5.0,"$12,000"
Toyota,Red,82662.0,4.0,"$14,800"
Honda,Blue,59672.0,4.0,"$11,800"
BMW,Grey,29915.0,5.0,"$41,500"
Toyota,Green,36244.0,3.0,"$12,500"
Toyota,Red,130956.0,5.0,"$10,500"
Toyota,Red,88365.0,4.0,"$10,100"
BMW,Blue,66840.0,5.0,"$24,900"
Nissan,Blue,165977.0,4.0,"$10,000"
Nissan,White,80780.0,5.0,"$5,400"
Nissan,Silver,,4.0,"$13,800"
Nissan,Red,66994.0,4.0,"$13,100"
BMW,Black,135463.0,4.0,"$18,500"
Honda,White,119311.0,4.0,"$13,100"
Toyota,Red,78285.0,4.0,"$10,300"
Honda,Black,64079.0,4.0,"$7,900"
Toyota,Green,64237.0,5.0,"$7,900"
Toyota,Red,99772.0,5.0,"$8,200"
Nissan,Blue,125092.0,4.0,"$2,500"
Nissan,Silver,130529.0,4.0,"$8,200"
Nissan,White,3000.0,4.0,"$12,900"
BMW,Blue,116562.0,5.0,"$15,600"
Toyota,Black,184973.0,5.0,"$8,300"
Honda,Silver,58159.0,5.0,"$11,600"
Toyota,,127032.0,3.0,"$8,200"
BMW,White,87627.0,5.0,"$18,900"
Nissan,Blue,121484.0,5.0,"$3,400"
Honda,Silver,86661.0,4.0,"$7,100"
Honda,Black,56694.0,4.0,"$15,000"
Honda,Red,144382.0,4.0,"$8,700"
Toyota,Green,41199.0,4.0,"$11,200"
Toyota,Green,161081.0,4.0,"$7,000"
Honda,Red,203327.0,4.0,"$5,300"
Toyota,Green,107986.0,4.0,"$8,000"
Toyota,Black,104944.0,3.0,"$8,700"
Toyota,Blue,134821.0,4.0,"$11,500"
Toyota,Blue,,4.0,
Honda,Black,3862.0,4.0,"$15,300"
Honda,Silver,39038.0,4.0,"$5,600"
Toyota,Blue,118206.0,4.0,"$17,200"
Toyota,White,97684.0,4.0,"$12,900"
Nissan,Silver,116582.0,4.0,"$6,400"
Toyota,Green,145791.0,4.0,"$6,300"
Nissan,Red,126973.0,5.0,"$7,500"
Honda,White,59931.0,5.0,"$14,700"
Nissan,Red,102202.0,4.0,"$5,200"
Nissan,Silver,,4.0,"$3,100"
Toyota,Blue,99465.0,5.0,"$10,700"
Toyota,Blue,154466.0,4.0,"$9,000"
Toyota,Red,96698.0,4.0,"$12,700"
Nissan,Black,189851.0,5.0,"$5,500"
Honda,Red,92496.0,5.0,"$6,100"
Nissan,Red,52353.0,4.0,"$8,700"
BMW,Blue,39400.0,5.0,"$25,900"
Toyota,White,100945.0,4.0,"$11,800"
Toyota,Green,94334.0,4.0,"$11,200"
BMW,Silver,67707.0,3.0,"$11,400"
Nissan,Silver,59397.0,4.0,"$9,000"
Nissan,Blue,44257.0,4.0,
BMW,Grey,129291.0,5.0,"$30,800"
Toyota,Red,86900.0,4.0,"$15,300"
Toyota,,105730.0,4.0,"$8,700"
Toyota,Red,66103.0,4.0,"$10,600"
Honda,Red,73367.0,5.0,"$11,400"
Toyota,Green,106349.0,4.0,"$9,100"
Toyota,Red,120720.0,4.0,"$12,800"
Honda,Blue,137578.0,4.0,"$2,800"
Nissan,Black,3000.0,5.0,"$15,300"
Honda,Red,26389.0,4.0,"$11,700"
Toyota,Red,37154.0,5.0,"$7,800"
Honda,White,117990.0,4.0,"$10,500"
BMW,Silver,40786.0,5.0,"$10,300"
Nissan,Silver,81410.0,4.0,"$9,300"
Toyota,Black,21096.0,3.0,"$13,700"
Honda,Silver,91265.0,5.0,"$12,000"
Honda,White,97739.0,4.0,"$6,300"
Toyota,Red,160221.0,4.0,"$6,600"
BMW,Blue,63853.0,5.0,"$19,900"
,Black,74949.0,4.0,"$8,600"
Toyota,Green,89006.0,5.0,"$16,100"
Nissan,Black,35173.0,4.0,"$6,500"
,White,126789.0,5.0,"$21,700"
BMW,White,36898.0,5.0,"$34,000"
BMW,Grey,39564.0,5.0,"$39,000"
Honda,White,124540.0,5.0,"$7,200"
Honda,White,195550.0,5.0,"$3,500"
Nissan,Red,153557.0,5.0,"$6,200"
Nissan,White,184897.0,4.0,"$7,500"
BMW,Grey,66344.0,4.0,"$20,200"
BMW,Blue,84318.0,3.0,"$19,000"
Toyota,Black,202696.0,4.0,"$5,900"
Toyota,,79003.0,4.0,"$11,500"
Toyota,Green,27949.0,4.0,"$9,700"
Nissan,Red,179223.0,4.0,"$2,500"
Honda,Black,41748.0,4.0,"$13,600"
Toyota,Red,159656.0,4.0,"$9,400"
BMW,White,106834.0,4.0,"$18,400"
Toyota,Green,24065.0,3.0,"$16,900"
Honda,Black,76511.0,4.0,"$9,700"
Nissan,Blue,186378.0,4.0,
Toyota,White,121706.0,4.0,"$16,000"
Toyota,White,64537.0,4.0,"$14,700"
Honda,White,94736.0,4.0,"$10,200"
Nissan,Blue,197594.0,4.0,"$4,100"
BMW,Blue,87608.0,4.0,"$31,100"
Toyota,White,79022.0,3.0,"$7,500"
Toyota,Blue,43669.0,5.0,"$7,100"
Honda,White,190697.0,5.0,"$2,500"
Honda,,81379.0,4.0,"$9,300"
,Green,113985.0,5.0,"$12,100"
,White,160186.0,4.0,"$3,100"
BMW,Blue,57980.0,4.0,"$27,400"
Honda,Red,80062.0,4.0,"$14,700"
BMW,White,85620.0,4.0,"$29,100"
Honda,Blue,123818.0,4.0,"$11,500"
Nissan,Red,122137.0,5.0,"$3,500"
Toyota,White,118783.0,3.0,"$6,200"
Nissan,Blue,82397.0,4.0,"$9,700"
BMW,Black,117007.0,5.0,"$23,800"
Nissan,Black,129294.0,4.0,"$10,600"
Honda,White,103556.0,4.0,"$16,700"
BMW,Grey,88751.0,3.0,"$11,700"
Toyota,White,137173.0,4.0,"$9,600"
BMW,Black,119169.0,5.0,
Honda,White,85354.0,4.0,"$6,100"
Nissan,Black,100294.0,4.0,"$5,400"
Honda,White,64134.0,4.0,"$12,600"
Honda,Silver,172155.0,4.0,"$6,900"
BMW,Grey,14772.0,5.0,"$31,100"
Toyota,Green,160224.0,3.0,"$3,700"
Honda,Red,85567.0,5.0,"$10,400"
Honda,White,54324.0,4.0,"$13,200"
Nissan,Red,105226.0,4.0,"$8,100"
Honda,Blue,49400.0,4.0,"$10,100"
Honda,Black,126674.0,4.0,"$6,900"
Toyota,Black,187802.0,4.0,"$4,900"
Toyota,Red,109683.0,5.0,"$13,200"
Honda,Blue,23918.0,4.0,"$7,300"
Honda,White,18768.0,5.0,"$17,400"
Honda,Blue,65510.0,4.0,"$18,300"
Honda,Black,64916.0,5.0,"$12,200"
Nissan,Black,198358.0,4.0,"$8,200"
Toyota,Green,205198.0,5.0,"$9,000"
Honda,,141155.0,5.0,"$9,500"
Honda,Red,129361.0,5.0,"$6,600"
Nissan,Silver,66180.0,4.0,"$9,000"
Toyota,Red,89150.0,3.0,"$8,100"
Nissan,Blue,150997.0,4.0,"$7,400"
Honda,Blue,96243.0,4.0,"$13,700"
Honda,Black,37198.0,5.0,"$12,400"
BMW,Silver,34893.0,3.0,"$13,700"
Toyota,Green,93700.0,4.0,"$9,300"
Toyota,Blue,176699.0,3.0,"$7,600"
Nissan,Blue,54645.0,5.0,"$15,000"
Nissan,Blue,180377.0,4.0,"$5,100"
Nissan,Silver,99316.0,5.0,"$5,700"
Toyota,Red,78645.0,4.0,"$14,400"
BMW,Grey,144152.0,4.0,"$31,500"
Toyota,White,72579.0,4.0,"$7,800"
Nissan,Red,119889.0,4.0,"$2,500"
Toyota,Green,114804.0,4.0,"$8,200"
Honda,Red,69630.0,5.0,"$6,300"
Nissan,Black,140761.0,4.0,"$4,300"
Toyota,Green,37164.0,5.0,"$3,900"
Honda,Blue,90679.0,4.0,"$14,800"
BMW,Silver,134772.0,5.0,"$19,700"
Honda,,63093.0,4.0,"$12,400"
Honda,Blue,44077.0,5.0,"$13,300"
BMW,Silver,97175.0,5.0,"$32,500"
Honda,Red,87192.0,,"$8,900"
Toyota,Blue,52344.0,5.0,"$10,300"
Toyota,Green,86223.0,4.0,"$11,200"
Toyota,White,145506.0,4.0,"$5,400"
BMW,Silver,127692.0,5.0,"$21,300"
BMW,Black,64102.0,3.0,"$19,700"
Honda,White,3000.0,4.0,"$16,300"
Toyota,Blue,136315.0,4.0,"$7,400"
Toyota,Black,101483.0,4.0,"$11,900"
Honda,Red,16997.0,4.0,"$11,300"
Toyota,Blue,139301.0,5.0,"$4,900"
Toyota,Black,113265.0,4.0,"$5,300"
Nissan,Silver,138120.0,4.0,
Toyota,Red,14013.0,4.0,"$17,700"
Nissan,White,70862.0,4.0,"$6,700"
Toyota,White,108429.0,3.0,"$12,500"
Toyota,White,45177.0,4.0,"$12,900"
Toyota,White,120298.0,4.0,"$11,400"
Toyota,White,107174.0,4.0,"$8,600"
Honda,Silver,52275.0,4.0,"$11,700"
Nissan,Red,51960.0,4.0,"$2,500"
Honda,Black,112954.0,4.0,"$11,400"
BMW,Silver,3000.0,5.0,"$22,300"
Honda,Black,121719.0,4.0,"$14,500"
Toyota,Black,99081.0,4.0,"$8,000"
Honda,White,,5.0,"$14,700"
Honda,Silver,60993.0,4.0,"$8,600"
BMW,White,44724.0,5.0,"$20,700"
Toyota,Green,104378.0,3.0,"$13,500"
Nissan,Black,130092.0,4.0,"$5,500"
Nissan,White,95658.0,4.0,"$3,500"
Toyota,White,143921.0,3.0,"$6,900"
Honda,White,83336.0,4.0,"$19,500"
Honda,Silver,106340.0,4.0,"$6,600"
BMW,Black,47092.0,4.0,"$33,800"
Nissan,Red,118343.0,4.0,"$2,600"
Nissan,Silver,163476.0,5.0,"$3,400"
BMW,Grey,143678.0,4.0,"$28,500"
Honda,Silver,70528.0,4.0,"$14,400"
Honda,White,95257.0,4.0,"$11,900"
Toyota,Red,123206.0,4.0,"$6,200"
BMW,Blue,37970.0,5.0,"$33,900"
Honda,Black,75930.0,4.0,"$9,200"
Toyota,Red,48333.0,4.0,"$13,700"
Nissan,Blue,227501.0,4.0,"$2,500"
BMW,Grey,66017.0,5.0,"$35,000"
Toyota,White,93858.0,4.0,"$11,800"
Toyota,Black,42755.0,3.0,"$13,500"
Toyota,Green,88268.0,4.0,"$13,100"
Nissan,Black,178493.0,4.0,"$10,600"
Toyota,Green,128140.0,3.0,"$8,200"
Nissan,Blue,122885.0,4.0,"$5,400"
Nissan,Red,130955.0,5.0,"$5,700"
Toyota,White,106759.0,4.0,"$14,000"
Nissan,White,55633.0,4.0,"$12,400"
Honda,Red,155221.0,4.0,"$6,000"
Honda,White,3000.0,4.0,"$11,800"
Nissan,Black,184631.0,4.0,"$3,600"
Honda,Silver,44033.0,4.0,"$10,300"
Nissan,Red,159074.0,4.0,"$5,900"
Honda,White,80531.0,4.0,"$8,900"
Nissan,Silver,90061.0,4.0,"$5,500"
Toyota,White,181999.0,4.0,"$5,200"
Nissan,Black,180160.0,4.0,"$7,800"
BMW,Blue,106929.0,4.0,"$20,400"
Toyota,Black,118993.0,5.0,"$10,000"
Honda,Blue,48622.0,4.0,"$12,400"
Honda,Blue,35406.0,5.0,"$16,300"
Nissan,Red,85981.0,4.0,"$8,400"
BMW,White,76898.0,5.0,"$23,700"
BMW,White,89641.0,4.0,"$21,000"
Toyota,Red,143307.0,4.0,"$3,600"
Honda,Black,98066.0,4.0,"$15,200"
Nissan,Black,55981.0,4.0,"$7,900"
Toyota,Blue,124723.0,3.0,"$8,600"
Toyota,Black,116232.0,3.0,"$10,200"
Toyota,Green,131005.0,3.0,"$10,600"
Toyota,Red,119310.0,5.0,"$9,000"
Toyota,Black,132973.0,3.0,"$13,900"
Honda,Red,85633.0,4.0,"$6,700"
Honda,Blue,145139.0,4.0,"$6,600"
Nissan,Black,3000.0,4.0,"$14,400"
Honda,Blue,66304.0,4.0,"$10,400"
Honda,Black,107935.0,4.0,"$9,500"
Honda,White,126053.0,5.0,"$7,300"
Nissan,Blue,140733.0,4.0,"$4,800"
Nissan,Silver,153373.0,4.0,"$6,500"
Toyota,Green,49357.0,4.0,"$15,300"
Honda,White,66273.0,4.0,"$13,100"
BMW,Grey,80426.0,5.0,"$37,100"
BMW,Grey,55614.0,5.0,"$24,100"
Toyota,Black,96990.0,3.0,"$8,600"
Toyota,Blue,139596.0,4.0,"$3,000"
Toyota,Green,43208.0,4.0,"$8,700"
Toyota,Green,147415.0,3.0,"$11,700"
Honda,Black,86986.0,5.0,"$10,100"
Nissan,Black,115922.0,4.0,"$9,900"
Toyota,Red,49777.0,4.0,"$13,100"
Toyota,Green,148710.0,3.0,"$7,800"
Toyota,Black,107858.0,4.0,"$13,100"
Toyota,Red,3000.0,4.0,"$16,700"
BMW,White,37528.0,5.0,"$15,300"
Honda,White,116537.0,5.0,"$13,100"
BMW,Grey,59227.0,4.0,"$31,700"
Nissan,,202287.0,4.0,"$5,900"
Nissan,Blue,203838.0,5.0,"$5,100"
Toyota,Red,101922.0,3.0,"$3,800"
Honda,Black,80189.0,5.0,"$8,400"
Honda,Red,196205.0,4.0,"$3,900"
Honda,Silver,97913.0,4.0,"$10,900"
BMW,Silver,66831.0,5.0,"$36,900"
BMW,Silver,38848.0,4.0,"$27,800"
Toyota,Blue,59391.0,3.0,"$6,800"
Honda,Black,62635.0,4.0,"$10,900"
Nissan,Red,87959.0,5.0,"$6,700"
Nissan,Blue,33246.0,4.0,"$10,300"
Toyota,Blue,19754.0,5.0,"$17,000"
Nissan,Silver,116616.0,4.0,"$2,900"
Honda,Red,77157.0,4.0,"$7,800"
Nissan,Silver,129873.0,4.0,"$9,500"
Toyota,White,3000.0,5.0,"$15,700"
Toyota,White,89673.0,4.0,"$12,700"
Nissan,White,123939.0,4.0,"$4,300"
Honda,White,76685.0,4.0,"$7,800"
Nissan,Black,172256.0,4.0,"$4,300"
Toyota,Green,196861.0,3.0,"$3,800"
BMW,Silver,35246.0,5.0,"$17,600"
Honda,Blue,5449.0,5.0,"$9,400"
Toyota,Black,111890.0,4.0,"$11,400"
Toyota,Red,15778.0,4.0,"$16,800"
Nissan,Silver,84948.0,5.0,"$9,200"
Toyota,White,181835.0,5.0,"$9,800"
Toyota,White,84036.0,5.0,"$8,700"
Nissan,Silver,3000.0,4.0,"$10,100"
Toyota,Red,87021.0,4.0,"$7,400"
Toyota,White,91174.0,3.0,"$9,900"
BMW,Grey,55556.0,3.0,"$20,500"
Toyota,Green,106770.0,5.0,"$11,200"
Honda,Blue,39660.0,5.0,"$16,800"
Honda,Red,87267.0,5.0,"$10,300"
Honda,Black,125994.0,5.0,"$9,500"
Honda,Silver,137750.0,4.0,"$8,200"
BMW,Black,39277.0,3.0,"$28,100"
Toyota,Red,38526.0,4.0,"$13,200"
Toyota,Red,96272.0,4.0,"$9,500"
Nissan,Black,104801.0,5.0,"$3,200"
Nissan,Silver,81271.0,4.0,"$8,600"
Nissan,Red,120951.0,4.0,"$3,600"
Honda,Black,152753.0,4.0,"$4,200"
Nissan,Silver,166289.0,4.0,"$5,400"
BMW,Grey,,5.0,"$38,700"
BMW,Blue,14867.0,5.0,"$34,200"
Honda,Black,140027.0,4.0,"$5,400"
Honda,Black,158838.0,4.0,"$5,800"
Nissan,Blue,128166.0,4.0,"$6,700"
Nissan,Red,104478.0,5.0,"$9,800"
BMW,Black,98326.0,5.0,"$13,200"
BMW,Blue,119782.0,5.0,"$12,500"
BMW,Black,108366.0,4.0,"$30,700"
Toyota,Black,41269.0,3.0,"$10,800"
Honda,Blue,38926.0,4.0,
Honda,Silver,77214.0,4.0,"$12,600"
Toyota,Green,166136.0,4.0,"$10,800"
Honda,White,65015.0,4.0,"$10,100"
Nissan,Blue,17727.0,4.0,"$9,100"
Toyota,Red,148172.0,4.0,"$12,900"
,,13157.0,4.0,"$23,800"
Honda,Black,90732.0,4.0,"$10,600"
Nissan,White,66662.0,4.0,"$10,100"
Nissan,White,85464.0,4.0,
Toyota,Red,126406.0,4.0,"$8,700"
Honda,Red,71053.0,4.0,"$10,000"
Nissan,Black,107051.0,4.0,"$6,300"
Honda,Silver,79577.0,4.0,"$14,900"
Toyota,Black,127167.0,4.0,"$8,100"
,Black,134241.0,3.0,"$6,700"
Toyota,Green,159002.0,4.0,"$7,800"
Nissan,White,105991.0,4.0,"$8,300"
BMW,Black,3000.0,5.0,"$21,700"
Toyota,White,35915.0,4.0,"$13,600"
Toyota,White,188090.0,3.0,"$12,200"
BMW,Grey,91798.0,3.0,"$26,300"
BMW,Silver,3000.0,4.0,"$24,700"
Toyota,Black,57035.0,3.0,"$9,400"
Toyota,Green,89256.0,4.0,"$8,400"
Honda,Silver,3000.0,4.0,"$16,000"
Toyota,White,42217.0,4.0,"$13,600"
Honda,Red,191555.0,4.0,"$2,500"
Toyota,Red,3000.0,5.0,"$14,300"
Nissan,Blue,173653.0,,"$9,700"
Nissan,White,43145.0,4.0,"$11,400"
Toyota,Blue,73803.0,4.0,"$10,900"
Toyota,Black,235505.0,5.0,"$2,500"
Nissan,,126209.0,5.0,"$8,100"
Toyota,Red,154460.0,3.0,"$6,800"
Toyota,White,114018.0,4.0,"$8,200"
Toyota,Blue,111994.0,4.0,"$8,400"
Toyota,White,,4.0,"$7,500"
Nissan,White,133117.0,4.0,"$5,800"
BMW,Grey,112294.0,4.0,"$22,600"
Toyota,Green,5802.0,4.0,"$17,900"
Honda,Silver,48524.0,4.0,"$9,600"
Nissan,Silver,78642.0,5.0,"$12,700"
Honda,Silver,3000.0,4.0,"$23,100"
Nissan,Black,171139.0,5.0,"$5,500"
Toyota,Blue,95145.0,3.0,"$10,300"
BMW,Blue,86887.0,4.0,"$28,400"
Honda,Black,118669.0,4.0,"$8,700"
Honda,Blue,82527.0,5.0,"$10,100"
Honda,White,82644.0,4.0,"$13,300"
Toyota,Red,128864.0,4.0,"$2,500"
,Grey,92547.0,4.0,"$25,200"
Honda,Silver,91101.0,4.0,"$8,400"
Toyota,Blue,156453.0,3.0,"$9,500"
Toyota,White,57810.0,4.0,"$13,400"
Nissan,White,57587.0,4.0,"$5,800"
Nissan,Red,76903.0,4.0,"$10,600"
Toyota,Black,147562.0,4.0,"$9,700"
Honda,Silver,126804.0,5.0,"$10,100"
Toyota,Black,64642.0,3.0,"$12,400"
Nissan,Silver,156822.0,5.0,"$7,400"
Toyota,Black,,4.0,"$9,800"
Honda,White,108869.0,4.0,"$11,900"
Toyota,Blue,96620.0,4.0,"$7,400"
Honda,,84172.0,5.0,"$8,400"
Nissan,Silver,74190.0,4.0,"$8,300"
Toyota,Green,56794.0,4.0,"$10,400"
Toyota,Blue,3000.0,4.0,"$15,300"
Honda,Black,92057.0,4.0,"$7,200"
BMW,White,92688.0,4.0,"$30,000"
Honda,Red,14837.0,5.0,"$11,400"
Nissan,Black,68928.0,5.0,"$7,300"
Nissan,Blue,158450.0,4.0,"$4,100"
Nissan,Black,97187.0,4.0,"$2,500"
Toyota,White,131041.0,5.0,"$5,400"
Honda,Blue,94876.0,4.0,"$10,100"
Honda,Silver,157311.0,,"$2,500"
Nissan,Blue,,4.0,
Nissan,White,212828.0,4.0,"$5,300"
Toyota,Black,108902.0,4.0,"$8,300"
Honda,Black,130741.0,4.0,"$4,900"
Toyota,Blue,122770.0,3.0,"$9,700"
BMW,Silver,109528.0,4.0,"$41,100"
BMW,Grey,81481.0,5.0,"$21,800"
BMW,White,63925.0,4.0,"$13,800"
Toyota,White,61874.0,5.0,"$11,300"
Nissan,White,82651.0,4.0,"$8,600"
Toyota,White,55234.0,4.0,"$15,800"
Toyota,Black,98010.0,3.0,"$9,500"
Honda,Black,76261.0,4.0,"$10,900"
Toyota,Blue,140905.0,4.0,
Nissan,White,75145.0,4.0,"$7,800"
Honda,Blue,27398.0,4.0,"$10,000"
Honda,Silver,69141.0,4.0,"$13,200"
Honda,Red,104602.0,5.0,"$10,000"
Toyota,Green,142246.0,4.0,"$7,000"
Honda,Silver,110742.0,4.0,"$8,300"
Toyota,Blue,,3.0,"$6,700"
Honda,Black,3000.0,5.0,"$14,200"
Honda,Black,160291.0,4.0,"$9,200"
BMW,Blue,105546.0,3.0,"$30,400"
Honda,Blue,96255.0,4.0,"$9,800"
Nissan,Blue,77411.0,4.0,"$7,600"
Nissan,Blue,146483.0,4.0,"$8,300"
BMW,Black,59143.0,3.0,"$21,900"
Honda,Silver,92025.0,5.0,"$12,000"
Toyota,Black,22919.0,4.0,"$6,600"
,Blue,69372.0,3.0,"$6,700"
Nissan,Blue,83544.0,4.0,"$7,700"
Honda,Blue,70244.0,4.0,"$14,800"
Nissan,Black,130297.0,4.0,"$7,000"
Toyota,Black,130354.0,4.0,"$5,200"
Toyota,Black,,4.0,"$7,600"
Nissan,Black,149546.0,5.0,"$3,200"
Toyota,Blue,17204.0,4.0,"$16,600"
Toyota,Green,117573.0,3.0,"$4,800"
Toyota,Blue,52777.0,4.0,"$15,900"
Toyota,Red,36150.0,4.0,"$18,200"
Toyota,Green,51167.0,3.0,"$12,800"
Honda,White,76226.0,5.0,"$12,700"
Nissan,Silver,81529.0,4.0,"$7,900"
Nissan,Blue,114291.0,5.0,"$4,800"
BMW,Black,96114.0,5.0,"$21,300"
Nissan,Blue,99198.0,4.0,"$4,800"
Honda,Black,3000.0,4.0,"$13,300"
Toyota,Red,223456.0,3.0,"$5,800"
BMW,Silver,64191.0,5.0,"$24,300"
BMW,Black,65943.0,3.0,
Toyota,Black,36597.0,4.0,"$16,800"
Nissan,,152061.0,4.0,"$6,900"
Toyota,Blue,120800.0,3.0,"$8,200"
Nissan,White,149680.0,4.0,"$6,600"
Honda,Blue,75006.0,5.0,"$9,200"
Nissan,Blue,117703.0,4.0,"$10,500"
Nissan,Blue,42610.0,4.0,"$6,200"
Honda,Silver,99908.0,4.0,"$9,300"
Toyota,Black,107013.0,4.0,"$10,800"
Nissan,Red,99500.0,4.0,"$11,100"
Nissan,White,22349.0,4.0,"$8,900"
Toyota,Green,92630.0,4.0,"$4,500"
Toyota,Green,88855.0,4.0,"$15,200"
Nissan,Black,113169.0,4.0,"$7,600"
Honda,White,31512.0,4.0,"$10,500"
Honda,Silver,73990.0,5.0,"$10,100"
Nissan,Black,183772.0,4.0,"$5,100"
Toyota,White,40204.0,3.0,"$12,800"
Honda,White,115914.0,4.0,"$11,800"
Honda,Red,167865.0,4.0,"$2,700"
Nissan,White,66591.0,4.0,"$5,700"
Toyota,Red,85830.0,4.0,"$12,100"
Honda,Red,139392.0,4.0,"$6,900"
Toyota,Blue,81367.0,4.0,"$11,400"
Toyota,Black,54572.0,3.0,"$18,200"
Toyota,Red,14401.0,3.0,"$13,700"
Honda,Blue,189133.0,4.0,"$4,900"
Toyota,Green,88117.0,3.0,"$7,900"
Honda,White,83341.0,4.0,"$14,000"
Toyota,White,3000.0,4.0,"$19,600"
Toyota,Red,23954.0,5.0,"$13,400"
Honda,Silver,71396.0,4.0,"$12,300"
Nissan,Silver,,5.0,"$13,000"
Toyota,Green,203264.0,5.0,"$2,500"
Toyota,Black,107864.0,3.0,"$6,900"
Toyota,Green,120146.0,5.0,"$9,200"
BMW,Silver,38057.0,4.0,"$29,700"
Honda,White,178608.0,4.0,"$4,800"
Honda,Blue,126548.0,5.0,"$4,600"
Toyota,Blue,48265.0,4.0,"$14,000"
BMW,Grey,127332.0,3.0,"$23,700"
BMW,White,51851.0,5.0,"$26,600"
Toyota,White,32978.0,4.0,"$15,200"
Toyota,Red,143881.0,4.0,"$6,400"
BMW,Grey,45258.0,5.0,
Honda,Red,71037.0,4.0,
Honda,Blue,192786.0,4.0,
Nissan,Red,91932.0,4.0,"$5,900"
Toyota,Green,136697.0,3.0,"$6,200"
Toyota,Blue,64232.0,4.0,"$16,000"
Toyota,Green,171819.0,4.0,"$4,100"
Nissan,Black,7473.0,5.0,"$15,300"
Toyota,Blue,62399.0,4.0,"$14,300"
Toyota,Green,3000.0,4.0,"$16,800"
Nissan,Red,44174.0,4.0,"$11,800"
Nissan,Silver,112799.0,4.0,"$4,400"
Honda,Red,72462.0,4.0,"$12,300"
Honda,Red,97082.0,4.0,"$10,800"
Toyota,Red,200774.0,4.0,"$2,500"
Toyota,Red,182095.0,4.0,"$6,400"
Honda,Red,48858.0,4.0,"$7,400"
Honda,Red,82922.0,4.0,"$12,500"
Honda,Silver,85877.0,4.0,"$14,300"
Honda,White,22343.0,4.0,"$12,700"
Honda,Blue,31885.0,4.0,"$13,300"
Nissan,Silver,161665.0,4.0,"$3,500"
Honda,Silver,3000.0,4.0,"$14,300"
Toyota,Blue,120710.0,3.0,"$9,500"
Honda,Silver,151317.0,5.0,"$4,200"
Nissan,Silver,150092.0,5.0,"$8,900"
Toyota,White,5513.0,4.0,"$15,600"
Toyota,Blue,71782.0,4.0,"$11,100"
Toyota,Red,116079.0,5.0,"$8,300"
Toyota,Black,62863.0,4.0,"$12,200"
BMW,White,19335.0,4.0,"$20,300"
Toyota,Green,133327.0,4.0,"$4,200"
Toyota,Black,132648.0,3.0,"$9,300"
Toyota,Blue,8258.0,3.0,"$11,300"
Nissan,White,178870.0,4.0,"$2,500"
Toyota,Blue,73850.0,3.0,"$11,900"
Nissan,Silver,155869.0,4.0,"$4,200"
Toyota,Blue,66929.0,4.0,
Nissan,Silver,209378.0,4.0,"$4,900"
Nissan,Red,116777.0,4.0,"$4,400"
Toyota,White,54816.0,4.0,
Toyota,Blue,119756.0,3.0,"$12,700"
Nissan,White,148425.0,5.0,"$2,500"
Honda,White,142493.0,4.0,"$4,100"
Honda,Silver,73569.0,4.0,"$11,100"
Toyota,White,201774.0,4.0,"$15,300"
Toyota,White,129549.0,4.0,"$8,100"
BMW,Black,87449.0,5.0,"$30,900"
Toyota,Green,81325.0,4.0,"$16,000"
Toyota,Blue,109963.0,3.0,"$10,300"
Honda,Silver,123964.0,5.0,"$10,000"
Honda,Blue,132269.0,4.0,"$5,700"
Honda,Blue,65201.0,4.0,"$7,400"
Toyota,Blue,120854.0,4.0,"$11,600"
Nissan,Black,137635.0,4.0,"$10,200"
Toyota,Blue,,4.0,"$12,300"
Nissan,Black,50864.0,4.0,"$8,900"
Nissan,White,150950.0,4.0,"$7,200"
Toyota,Green,82713.0,3.0,"$9,100"
Honda,Blue,19142.0,5.0,"$12,500"
Nissan,Black,161861.0,4.0,"$6,200"
Nissan,Black,140037.0,5.0,"$6,500"
Nissan,Blue,112395.0,4.0,"$5,100"
Toyota,Black,134339.0,4.0,"$10,000"
Honda,White,115616.0,4.0,"$6,800"
Toyota,,3000.0,4.0,"$18,000"
Toyota,Green,73100.0,4.0,"$7,900"
Toyota,Blue,134060.0,4.0,"$7,200"
Toyota,Green,153116.0,4.0,"$8,900"
Nissan,Blue,150279.0,4.0,"$2,500"
Toyota,Green,161021.0,4.0,"$7,400"
Honda,White,74274.0,4.0,"$10,700"
Honda,Black,6740.0,4.0,"$14,900"
